id,sentence,subject_entity,object_entity,label,worker1,worker2
81,"도스는 비디오 카드, 키보드, 마우스, 사운드 장치, 그리고 시스템의 나머지 모든 부분들에 직접 접근을 허용하였던 반면에 윈도우 95는 보호 메모리 모델이 포함되어 이 모든 것들에 대한 접근을 제한하였다.","{'word': '도스', 'start': 1124, 'end': 1125, 'type': 'COM'}","{'word': '마우스', 'start': 1141, 'end': 1143, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
82,"도스는 비디오 카드, 키보드, 마우스, 사운드 장치, 그리고 시스템의 나머지 모든 부분들에 직접 접근을 허용하였던 반면에 윈도우 95는 보호 메모리 모델이 포함되어 이 모든 것들에 대한 접근을 제한하였다.","{'word': '도스', 'start': 1124, 'end': 1125, 'type': 'COM'}","{'word': '사운드 장치', 'start': 1146, 'end': 1151, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
83,"도스는 비디오 카드, 키보드, 마우스, 사운드 장치, 그리고 시스템의 나머지 모든 부분들에 직접 접근을 허용하였던 반면에 윈도우 95는 보호 메모리 모델이 포함되어 이 모든 것들에 대한 접근을 제한하였다.","{'word': '윈도우 95', 'start': 1192, 'end': 1197, 'type': 'COM'}","{'word': '보호 메모리 모델', 'start': 1200, 'end': 1208, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
84,"Microsoft DirectX()는 멀티미디어, 특히 게임 프로그래밍에서 마이크로소프트 플랫폼에서 작업을 위한 API의 집합이다.","{'word': 'Microsoft DirectX', 'start': 0, 'end': 16, 'type': 'COM'}","{'word': '게임 프로그래밍', 'start': 31, 'end': 38, 'type': 'COM'}",no_relation,no_relation,no_relation
85,"다이렉트엑스는 마이크로소프트 윈도우, 세가, 드림캐스트, 마이크로소프트 엑스박스 및 엑스박스 360을 위한 비디오 게임 개발에 널리 쓰인다.","{'word': '다이렉트엑스', 'start': 74, 'end': 79, 'type': 'COM'}","{'word': '마이크로소프트 윈도우', 'start': 82, 'end': 92, 'type': 'COM'}",no_relation,no_relation,no_relation
86,"다이렉트엑스는 마이크로소프트 윈도우, 세가, 드림캐스트, 마이크로소프트 엑스박스 및 엑스박스 360을 위한 비디오 게임 개발에 널리 쓰인다.","{'word': '다이렉트엑스', 'start': 74, 'end': 79, 'type': 'COM'}","{'word': '마이크로소프트 엑스박스 및 엑스박스 360', 'start': 106, 'end': 128, 'type': 'COM'}",no_relation,no_relation,no_relation
87,"다이렉트엑스는 마이크로소프트 윈도우, 세가, 드림캐스트, 마이크로소프트 엑스박스 및 엑스박스 360을 위한 비디오 게임 개발에 널리 쓰인다.","{'word': '다이렉트엑스', 'start': 74, 'end': 79, 'type': 'COM'}","{'word': '세가', 'start': 95, 'end': 96, 'type': 'COM'}",no_relation,no_relation,no_relation
88,"다이렉트엑스는 마이크로소프트 윈도우, 세가, 드림캐스트, 마이크로소프트 엑스박스 및 엑스박스 360을 위한 비디오 게임 개발에 널리 쓰인다.","{'word': '다이렉트엑스', 'start': 74, 'end': 79, 'type': 'COM'}","{'word': '드림캐스트', 'start': 99, 'end': 103, 'type': 'COM'}",no_relation,no_relation,no_relation
89,상위 버전으로 업데이트하고 싶을 경우 마이크로소프트의 공식 홈페이지를 통해 설치할 수 있다.,"{'word': '마이크로소프트', 'start': 411, 'end': 417, 'type': 'COM'}","{'word': '버전', 'start': 393, 'end': 394, 'type': 'COM'}",no_relation,no_relation,no_relation
90,그래서 DirectX 조건에 맞더라도 드라이버가 윈도우 디스플레이 드라이버 모델을 지원하지 않으면 사용할 수 없다.,"{'word': 'DirectX', 'start': 628, 'end': 634, 'type': 'COM'}","{'word': '윈도우 디스플레이 드라이버 모델', 'start': 651, 'end': 667, 'type': 'COM'}",no_relation,no_relation,no_relation
91,"마이크로소프트는 프로그래머들을 위한 조속한 솔루션이 필요했는데, 이 운영 체제가 출시되기 수개월 밖에 안 남았기 때문이다.","{'word': '마이크로소프트', 'start': 1239, 'end': 1245, 'type': 'COM'}","{'word': '운영 체제', 'start': 1277, 'end': 1281, 'type': 'COM'}",no_relation,no_relation,no_relation
92,이 라이브러리들 가운데 대다수가 크로스플랫폼이거나 오픈 코드에 기반을 두고 있다.,"{'word': '크로스플랫폼', 'start': 1543, 'end': 1548, 'type': 'COM'}","{'word': '오픈 코드', 'start': 1553, 'end': 1557, 'type': 'COM'}",no_relation,no_relation,no_relation
93,"Direct3D 9Ex, Direct3D 10은 윈도우 비스타 이상, Direct3D 11은 윈도우 비스타 SP2 또는 윈도우 7 이상, Direct3D 12는 윈도우 10에서만 사용할 수 있다.","{'word': 'Direct3D 9Ex', 'start': 442, 'end': 453, 'type': 'COM'}","{'word': 'Direct3D 10', 'start': 456, 'end': 466, 'type': 'COM'}",com:similar_tech,no_relation,com:similar_technology
94,"Direct3D 9Ex, Direct3D 10은 윈도우 비스타 이상, Direct3D 11은 윈도우 비스타 SP2 또는 윈도우 7 이상, Direct3D 12는 윈도우 10에서만 사용할 수 있다.","{'word': 'Direct3D 9Ex', 'start': 442, 'end': 453, 'type': 'COM'}","{'word': 'Direct3D 11', 'start': 481, 'end': 491, 'type': 'COM'}",com:similar_tech,no_relation,com:similar_technology
95,"Direct3D 9Ex, Direct3D 10은 윈도우 비스타 이상, Direct3D 11은 윈도우 비스타 SP2 또는 윈도우 7 이상, Direct3D 12는 윈도우 10에서만 사용할 수 있다.","{'word': 'Direct3D 9Ex', 'start': 442, 'end': 453, 'type': 'COM'}","{'word': 'Direct3D 12', 'start': 519, 'end': 529, 'type': 'COM'}",com:similar_tech,no_relation,com:similar_technology
96,"Direct3D 9Ex, Direct3D 10은 윈도우 비스타 이상, Direct3D 11은 윈도우 비스타 SP2 또는 윈도우 7 이상, Direct3D 12는 윈도우 10에서만 사용할 수 있다.","{'word': '윈도우 비스타', 'start': 469, 'end': 475, 'type': 'COM'}","{'word': '윈도우 비스타 SP2', 'start': 494, 'end': 504, 'type': 'COM'}",com:similar_tech,no_relation,com:similar_technology
97,"Direct3D 9Ex, Direct3D 10은 윈도우 비스타 이상, Direct3D 11은 윈도우 비스타 SP2 또는 윈도우 7 이상, Direct3D 12는 윈도우 10에서만 사용할 수 있다.","{'word': '윈도우 비스타', 'start': 469, 'end': 475, 'type': 'COM'}","{'word': '윈도우 7', 'start': 509, 'end': 513, 'type': 'COM'}",com:similar_tech,no_relation,com:similar_technology
98,"Direct3D 9Ex, Direct3D 10은 윈도우 비스타 이상, Direct3D 11은 윈도우 비스타 SP2 또는 윈도우 7 이상, Direct3D 12는 윈도우 10에서만 사용할 수 있다.","{'word': '윈도우 비스타', 'start': 469, 'end': 475, 'type': 'COM'}","{'word': '윈도우 10', 'start': 532, 'end': 537, 'type': 'COM'}",com:similar_tech,no_relation,com:similar_technology
99,"MS-DOS가 게임 프로그래밍을 위한 더 나은 플랫폼으로 비쳐졌는데, 그 이유는 윈도우 95용으로 개발된 게임이 거의 없어서 운영 체제가 큰 성공을 거두지 못할 것으로 생각되었기 때문이다.","{'word': 'MS-DOS', 'start': 979, 'end': 984, 'type': 'COM'}","{'word': '윈도우 95', 'start': 1024, 'end': 1029, 'type': 'COM'}",com:similar_tech,no_relation,no_relation
100,DirectX 계열의 응용 프로그램 프로그래밍 인터페이스에 대한 대안으로 대부분의 기능이 있는 OpenGL이 있다.,"{'word': 'DirectX', 'start': 1419, 'end': 1425, 'type': 'COM'}","{'word': 'OpenGL', 'start': 1472, 'end': 1477, 'type': 'COM'}",com:similar_tech,no_relation,no_relation
101,"이 밖에도 SDL, 알레그로, 오픈맥스, OpenAL, FMOD가 있다.","{'word': 'SDL', 'start': 1490, 'end': 1492, 'type': 'COM'}","{'word': '알레그로', 'start': 1495, 'end': 1498, 'type': 'COM'}",com:similar_tech,no_relation,com:similar_technology
102,"이 밖에도 SDL, 알레그로, 오픈맥스, OpenAL, FMOD가 있다.","{'word': 'SDL', 'start': 1490, 'end': 1492, 'type': 'COM'}","{'word': '오픈맥스', 'start': 1501, 'end': 1504, 'type': 'COM'}",com:similar_tech,no_relation,com:similar_technology
103,"이 밖에도 SDL, 알레그로, 오픈맥스, OpenAL, FMOD가 있다.","{'word': 'SDL', 'start': 1490, 'end': 1492, 'type': 'COM'}","{'word': 'OpenAL', 'start': 1507, 'end': 1512, 'type': 'COM'}",com:similar_tech,no_relation,com:similar_technology
104,"이 밖에도 SDL, 알레그로, 오픈맥스, OpenAL, FMOD가 있다.","{'word': 'SDL', 'start': 1490, 'end': 1492, 'type': 'COM'}","{'word': 'FMOD', 'start': 1515, 'end': 1518, 'type': 'COM'}",com:similar_tech,no_relation,com:similar_technology
105,"또, DirectX와 똑같은 API를 둔 다른 대안으로 와인을 들 수 있다.","{'word': 'DirectX', 'start': 1574, 'end': 1580, 'type': 'COM'}","{'word': '와인', 'start': 1602, 'end': 1603, 'type': 'COM'}",com:similar_tech,no_relation,com:similar_technology
106,"소프트웨어 개발()은 애플리케이션, 프레임워크, 기타 소프트웨어 구성 요소의 개발과 유지보수에 수반되는 구상, 디자인, 프로그래밍, 문서화, 테스트, 버그 수정의 과정이다.","{'word': '소프트웨어 개발', 'start': 0, 'end': 7, 'type': 'COM'}","{'word': '애플리케이션, 프레임워크, 기타 소프트웨어 구성 요소의 개발', 'start': 12, 'end': 44, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
107,"소프트웨어 개발()은 애플리케이션, 프레임워크, 기타 소프트웨어 구성 요소의 개발과 유지보수에 수반되는 구상, 디자인, 프로그래밍, 문서화, 테스트, 버그 수정의 과정이다.","{'word': '소프트웨어 개발', 'start': 0, 'end': 7, 'type': 'COM'}","{'word': '구상, 디자인, 프로그래밍, 문서화, 테스트, 버그 수정', 'start': 58, 'end': 88, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
108,소프트웨어 개발은 소스 코드의 작성과 유지보수를 수반하지만 더 넓은 의미에서 보면 일반적으로 계획되고 구조화된 과정 속에서 소프트웨어의 마지막 표명을 통해 원하는 소프트웨어의 개념으로부터 발생하는 모든 과정을 포괄한다.,"{'word': '소프트웨어 개발', 'start': 97, 'end': 104, 'type': 'COM'}","{'word': '소스 코드의 작성과 유지보수', 'start': 107, 'end': 121, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
109,"또, 소프트웨어 개발은 소프트웨어 제품이 탄생하는데 수반되는 연구, 신개발, 프로토타입, 수정, 재사용, 리엔지니어링, 유지보수 등의 기타 활동도 포함한다.","{'word': '소프트웨어 개발', 'start': 223, 'end': 230, 'type': 'COM'}","{'word': '연구, 신개발, 프로토타입, 수정, 재사용, 리엔지니어링, 유지보수', 'start': 254, 'end': 290, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
110,소프트웨어 개발에 다음과 같은 단계들을 공유한다:,"{'word': '소프트웨어 개발', 'start': 308, 'end': 315, 'type': 'COM'}","{'word': '단계', 'start': 325, 'end': 326, 'type': 'POH'}",no_relation,com:sub_concept,no_relation
111,프로토타입 기반 언어의 가장 원조격인 프로그래밍 언어인 셀프는 데이비드 엉거와 랜덜 스미스가 개발했다.,"{'word': '데이비드 엉거', 'start': 273, 'end': 279, 'type': 'PER'}","{'word': '랜덜 스미스', 'start': 282, 'end': 287, 'type': 'PER'}",no_relation,no_relation,no_relation
112,"프로토타입 기반 프로그래밍은 객체지향 프로그래밍의 한 형태의 갈래로 클래스가 없고, 클래스 기반 언어에서 상속을 사용하는 것과는 다르게, 객체를 원형(프로토타입)으로 하여 복제의 과정을 통하여 객체의 동작 방식을 다시 사용할 수 있다.","{'word': '객체지향 프로그래밍', 'start': 16, 'end': 25, 'type': 'COM'}","{'word': '프로토타입 기반 프로그래밍', 'start': 0, 'end': 13, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
113,"클래스기반 언어에서 '클래스'는 동작 방식인 메소드의 모임으로 동작하고, 모든 인스턴스의 구조는 동일하고, 인스턴스는 객체의 자료를 가지고 있다.","{'word': '클래스기반 언어', 'start': 533, 'end': 540, 'type': 'COM'}","{'word': '클래스', 'start': 545, 'end': 547, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
114,"클래스기반 언어에서 '클래스'는 동작 방식인 메소드의 모임으로 동작하고, 모든 인스턴스의 구조는 동일하고, 인스턴스는 객체의 자료를 가지고 있다.","{'word': '클래스기반 언어', 'start': 533, 'end': 540, 'type': 'COM'}","{'word': '인스턴스', 'start': 593, 'end': 596, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
115,"클래스기반 언어에서, 클래스의 생성자를 통하거나 필요하다면 생성자와 생성자의 매개변수를 통하여 인스턴스를 새로 만든다.","{'word': '클래스기반 언어', 'start': 1148, 'end': 1155, 'type': 'COM'}","{'word': '인스턴스', 'start': 1201, 'end': 1204, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
116,"클래스기반 언어에서, 클래스의 생성자를 통하거나 필요하다면 생성자와 생성자의 매개변수를 통하여 인스턴스를 새로 만든다. 결과로 만들어진 인스턴스는 선택된 클래스의 설계와 행동을 따르게 된다.","{'word': '클래스기반 언어', 'start': 1148, 'end': 1155, 'type': 'COM'}","{'word': '인스턴스', 'start': 1224, 'end': 1227, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
117,복제'는 원래 있던 객체의 프로토타입의 행동을 복제하여 새 객체를 생성하는 과정을 거친다.,"{'word': '객체', 'start': 1822, 'end': 1823, 'type': 'COM'}","{'word': '프로토타입', 'start': 1826, 'end': 1830, 'type': 'COM'}",com:sub_concept,com:sub_concept,no_relation
118,이런 이유로 대부분의 프로토타입기반 언어들은 자료와 메서드 두가지 모두 슬롯으로 관리한다.,"{'word': '프로토타입기반 언어', 'start': 2527, 'end': 2536, 'type': 'COM'}","{'word': '자료', 'start': 2540, 'end': 2541, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
119,이런 이유로 대부분의 프로토타입기반 언어들은 자료와 메서드 두가지 모두 슬롯으로 관리한다.,"{'word': '프로토타입기반 언어', 'start': 2527, 'end': 2536, 'type': 'COM'}","{'word': '메서드', 'start': 2544, 'end': 2546, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
120,"프로토타입 객체는 정확히 복사되지만, 다른 이름이나 참조값을 갖는다.","{'word': '프로토타입 객체', 'start': 2640, 'end': 2647, 'type': 'COM'}","{'word': '참조값', 'start': 2669, 'end': 2671, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
121,이렇게 접근하면 객체 작성자가 한 부모 객체의 자식 객체들간에 부수효과를 신경쓰지 않고 복제할 수 있다는 이점이 있다.,"{'word': '부모 객체', 'start': 2750, 'end': 2754, 'type': 'COM'}","{'word': '자식 객체', 'start': 2757, 'end': 2761, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
122,"프로토타입기반 시스템을 비판하고 클래스기반 객체 모델을 지지하는 사람들은 프로그래밍 언어의 정적 타입 시스템을 지지하는 사람들이 동적 타입 시스템에 대하여 우려하는 것과 비슷한 점을 우려하고 있다(자료형 참조). 특히, 프로그램의 정확성, 안전성, 예측성, 효율을 떨어뜨린다고 우려한다.","{'word': '프로그래밍 언어', 'start': 3326, 'end': 3333, 'type': 'COM'}","{'word': '정적 타입 시스템', 'start': 3336, 'end': 3344, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
123,"프로토타입기반 시스템을 비판하고 클래스기반 객체 모델을 지지하는 사람들은 프로그래밍 언어의 정적 타입 시스템을 지지하는 사람들이 동적 타입 시스템에 대하여 우려하는 것과 비슷한 점을 우려하고 있다(자료형 참조). 특히, 프로그램의 정확성, 안전성, 예측성, 효율을 떨어뜨린다고 우려한다.","{'word': '프로그램', 'start': 3408, 'end': 3411, 'type': 'COM'}","{'word': '정확성', 'start': 3414, 'end': 3416, 'type': 'COM'}",com:sub_concept,com:sub_concept,no_relation
124,"프로토타입기반 시스템을 비판하고 클래스기반 객체 모델을 지지하는 사람들은 프로그래밍 언어의 정적 타입 시스템을 지지하는 사람들이 동적 타입 시스템에 대하여 우려하는 것과 비슷한 점을 우려하고 있다(자료형 참조). 특히, 프로그램의 정확성, 안전성, 예측성, 효율을 떨어뜨린다고 우려한다.","{'word': '프로그램', 'start': 3408, 'end': 3411, 'type': 'COM'}","{'word': '안전성', 'start': 3419, 'end': 3421, 'type': 'COM'}",com:sub_concept,com:sub_concept,no_relation
125,"프로토타입기반 시스템을 비판하고 클래스기반 객체 모델을 지지하는 사람들은 프로그래밍 언어의 정적 타입 시스템을 지지하는 사람들이 동적 타입 시스템에 대하여 우려하는 것과 비슷한 점을 우려하고 있다(자료형 참조). 특히, 프로그램의 정확성, 안전성, 예측성, 효율을 떨어뜨린다고 우려한다.","{'word': '프로그램', 'start': 3408, 'end': 3411, 'type': 'COM'}","{'word': '예측성', 'start': 3424, 'end': 3426, 'type': 'COM'}",com:sub_concept,com:sub_concept,no_relation
126,"프로토타입기반 시스템을 비판하고 클래스기반 객체 모델을 지지하는 사람들은 프로그래밍 언어의 정적 타입 시스템을 지지하는 사람들이 동적 타입 시스템에 대하여 우려하는 것과 비슷한 점을 우려하고 있다(자료형 참조). 특히, 프로그램의 정확성, 안전성, 예측성, 효율을 떨어뜨린다고 우려한다.","{'word': '프로그램', 'start': 3408, 'end': 3411, 'type': 'COM'}","{'word': '효율', 'start': 3429, 'end': 3430, 'type': 'COM'}",com:sub_concept,com:sub_concept,no_relation
127,"정확성, 안전성, 예측성의 관점에서 보면, 클래스는 타입과 비슷하며, 실제로 대부분의 정적 타입 객체지향 언어에서 클래스는 타입의 역할을 한다.","{'word': '정적 타입 객체지향 언어', 'start': 3494, 'end': 3506, 'type': 'COM'}","{'word': '클래스', 'start': 3510, 'end': 3512, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
128,그리고 클래스의 인스턴스는 주어진 방식대로 동작하리라는 확실한 보장이 된다.,"{'word': '클래스', 'start': 3531, 'end': 3533, 'type': 'COM'}","{'word': '인스턴스', 'start': 3536, 'end': 3539, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
129,"프로토타입기반 프로그래밍은 클래스리스(""class-less""), 프로토타입 지향(prototype-oriented) 혹은 인스턴스 기반(instance-based) 프로그래밍이라고도 한다.","{'word': '프로토타입기반', 'start': 132, 'end': 138, 'type': 'COM'}","{'word': '클래스리스', 'start': 147, 'end': 151, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
130,"프로토타입기반 프로그래밍은 클래스리스(""class-less""), 프로토타입 지향(prototype-oriented) 혹은 인스턴스 기반(instance-based) 프로그래밍이라고도 한다.","{'word': '프로토타입기반', 'start': 132, 'end': 138, 'type': 'COM'}","{'word': '프로토타입 지향', 'start': 168, 'end': 175, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
131,"프로토타입기반 프로그래밍은 클래스리스(""class-less""), 프로토타입 지향(prototype-oriented) 혹은 인스턴스 기반(instance-based) 프로그래밍이라고도 한다.","{'word': '프로토타입기반', 'start': 132, 'end': 138, 'type': 'COM'}","{'word': '인스턴스 기반', 'start': 200, 'end': 206, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
132,"프로토타입기반 프로그래밍은 클래스리스(""class-less""), 프로토타입 지향(prototype-oriented) 혹은 인스턴스 기반(instance-based) 프로그래밍이라고도 한다.","{'word': '클래스리스', 'start': 147, 'end': 151, 'type': 'COM'}","{'word': 'class-less', 'start': 154, 'end': 163, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
133,"프로토타입기반 프로그래밍은 클래스리스(""class-less""), 프로토타입 지향(prototype-oriented) 혹은 인스턴스 기반(instance-based) 프로그래밍이라고도 한다.","{'word': '프로토타입 지향', 'start': 168, 'end': 175, 'type': 'COM'}","{'word': 'prototype-oriented', 'start': 177, 'end': 194, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
134,"프로토타입기반 프로그래밍은 클래스리스(""class-less""), 프로토타입 지향(prototype-oriented) 혹은 인스턴스 기반(instance-based) 프로그래밍이라고도 한다.","{'word': '인스턴스 기반', 'start': 200, 'end': 206, 'type': 'COM'}","{'word': 'instance-based', 'start': 208, 'end': 221, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
135,순수 프로토타입은 '연쇄적' 프로토타입이라고도 하는데 케보가 그 예이다.,"{'word': '순수 프로토타입', 'start': 2566, 'end': 2573, 'type': 'COM'}","{'word': ""'연쇄적' 프로토타입"", 'start': 2576, 'end': 2586, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
136,"그러나 케보는 위임 방식에서 주로 쓰는 분류상의 원형을 사용하지 않고, 추가적인 기본형을 제공하여 '가족 닮음'(family reseemblances)라고 하는 유사한 객체들을 모아서 변화를 적용한다.","{'word': '가족 닮음', 'start': 3068, 'end': 3072, 'type': 'COM'}","{'word': 'family reseemblances', 'start': 3075, 'end': 3094, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
137,테스트는 C 버전에서 복사한 리삭으로 작성된 MPEG-2 코덱으로 하였다.,"{'word': 'MPEG-2 코덱', 'start': 3799, 'end': 3807, 'type': 'COM'}","{'word': '리삭', 'start': 3790, 'end': 3791, 'type': 'COM'}",com:made_of,com:made_of,com:made_of
138,"프로토타입 기반 프로그래밍은, 학습의 과정의 주요한 특징으로 프로토타입이나 이그젬플러를 강조하는, 인지 심리학과 같은 특정 학문과 관련되어 있는 경우가 많다.","{'word': '프로토타입 기반 프로그래밍', 'start': 960, 'end': 973, 'type': 'COM'}","{'word': '인지 심리학', 'start': 1015, 'end': 1020, 'type': 'POH'}",no_relation,no_relation,no_relation
139,"하나는 원래 있던 객체를 '복제(cloning)'하는 방법이고, 다른 하나는 '무(無)에서(""ex nihilo"")' 객체를 생성하는 방법이다.","{'word': '객체', 'start': 1302, 'end': 1303, 'type': 'COM'}","{'word': '복제', 'start': 1307, 'end': 1308, 'type': 'POH'}",no_relation,no_relation,no_relation
140,"클래스리스 프로그래밍은 최근에 와서 많이 유명해졌는데, 자바스크립트와 모픽 프레임워크를 사용하는 스퀵에 적용되었고, 그 외에 세실, 뉴튼스크립트, 아이오, 무, 리볼, 케보 등에 적용되었다.(#프로토타입 기반 언어 목록 참고.)","{'word': '자바스크립트', 'start': 327, 'end': 332, 'type': 'COM'}","{'word': '모픽 프레임워크', 'start': 335, 'end': 342, 'type': 'COM'}",no_relation,no_relation,no_relation
141,"클래스기반 언어에서 객체는 일반적으로 두 가지 형태가 있다. '클래스'는 객체의 기본적인 만듦새와 기능을 정의하고, '인스턴스'는 ""사용할 수 있는"" 객체로 특정 클래스의 양식을 기반으로 한다.","{'word': '클래스', 'start': 459, 'end': 461, 'type': 'COM'}","{'word': '인스턴스', 'start': 490, 'end': 493, 'type': 'COM'}",no_relation,no_relation,no_relation
142,프로토타입기반 프로그래밍을 지지하는 사람들은 클래스기반 언어에서는 개발자가 클래스들 사이의 분류와 관계에 먼저 초점을 맞추기 쉽다고 한다.,"{'word': '프로토타입기반 프로그래밍', 'start': 649, 'end': 661, 'type': 'COM'}","{'word': '클래스기반 언어', 'start': 674, 'end': 681, 'type': 'COM'}",no_relation,no_relation,no_relation
143,"이와는 달리, 프로토타입기반 프로그래밍은 프로그래머가 여러 가지 표본의 동작 방식에 초점을 맞추고, 이 객체들을 나중에 클래스와 비슷한 방식의 ""객체의 원형""으로 분류하는 것은 나중에 걱정해도 된다.","{'word': '프로토타입기반 프로그래밍', 'start': 735, 'end': 747, 'type': 'COM'}","{'word': '프로그래머', 'start': 750, 'end': 754, 'type': 'COM'}",no_relation,no_relation,no_relation
144,"많은 프로토타입기반 체계가 실행시간에 프로토타입을 대체하기 쉬우나, 클래스기반 객체지향 체계에서는 최초의 동적 객체지향 체계인 스몰토크와 같이 프로그램의 실행 중에 클래스를 바꿀 수 있는 것은 몇 가지 되지 않는다.","{'word': '프로토타입기반 체계', 'start': 842, 'end': 851, 'type': 'COM'}","{'word': '클래스기반 객체지향 체계', 'start': 877, 'end': 889, 'type': 'COM'}",no_relation,no_relation,no_relation
145,"많은 프로토타입기반 체계가 실행시간에 프로토타입을 대체하기 쉬우나, 클래스기반 객체지향 체계에서는 최초의 동적 객체지향 체계인 스몰토크와 같이 프로그램의 실행 중에 클래스를 바꿀 수 있는 것은 몇 가지 되지 않는다.","{'word': '프로토타입기반 체계', 'start': 842, 'end': 851, 'type': 'COM'}","{'word': '동적 객체지향 체계', 'start': 898, 'end': 907, 'type': 'COM'}",no_relation,no_relation,no_relation
146,프로토타입 기반 체계의 대부분은 인터프리터이고 동적 타입 프로그래밍 언어이다. 하지만 프로토타입기반의 정적 타입의 체계가 기술적으로 가능하다.,"{'word': '프로토타입 기반 체계', 'start': 1049, 'end': 1059, 'type': 'COM'}","{'word': '동적 타입 프로그래밍 언어', 'start': 1075, 'end': 1088, 'type': 'COM'}",no_relation,com:sub_concept,no_relation
147,"""무에서"" 객체를 생성할 수 있는 체계는 이미 있던 프로토타입을 복제하지 않고 아무것도 없는 상태에서 새로운 객체를 생성할 수 있게 해 준다.","{'word': '프로토타입', 'start': 1452, 'end': 1456, 'type': 'COM'}","{'word': '객체', 'start': 1484, 'end': 1485, 'type': 'COM'}",no_relation,no_relation,no_relation
148,"많은 프로토타입기반 언어에서 기본 객체 프로토타입인 ""codice_1"" 프로토타입이 있는데, 여기에 공통적으로 필요한 메서드가 들어있고, 모든 객체의 마스터 프로토타입으로 사용된다. ""무에서"" 객체를 창조하는 방식의 유용한 한 가지는 새 객체의 슬롯 이름이 최상위의 ""codice_1"" 객체와 네임스페이스 충돌이 일어나지 않는다는 것이다.","{'word': '프로토타입기반 언어', 'start': 1556, 'end': 1565, 'type': 'COM'}","{'word': '메서드', 'start': 1619, 'end': 1621, 'type': 'COM'}",no_relation,com:sub_concept,com:sub_concept
149,"모질라 자바스크립트는 객체의 ""codice_3"" 프로퍼티를 codice_4로 지정하면 이것이 가능하도록 구현되어 있다.","{'word': '모질라 자바스크립트', 'start': 1743, 'end': 1752, 'type': 'COM'}","{'word': '객체', 'start': 1755, 'end': 1756, 'type': 'COM'}",no_relation,no_relation,com:sub_concept
150,어떤 체계에서 복제된 자식 객체는 명시적으로 프로토타입과 '위임'(delegation)이나 '닮음'(resemblance)으로 연관되어 있다.,"{'word': '자식 객체', 'start': 1919, 'end': 1923, 'type': 'COM'}","{'word': '프로토타입', 'start': 1932, 'end': 1936, 'type': 'COM'}",no_relation,no_relation,no_relation
151,그래서 프로토타입을 변경하면 복제품에 영향을 끼친다.,"{'word': '프로토타입', 'start': 1991, 'end': 1995, 'type': 'COM'}","{'word': '복제품', 'start': 2003, 'end': 2005, 'type': 'COM'}",no_relation,no_relation,no_relation
152,"포스와 케보 같은 다른 체계에서는 프로토타입을 번식시키는 이런 방식을 따르지 않고, 대신에 프로토타입을 수정하더라도 복제품에는 영향을 끼치지 않는 ""연쇄된"" 형태를 사용하여 원본 객체를 수정하더라도 그 자손으로 자동 번식되지 않는다.","{'word': '포스와 케보', 'start': 2017, 'end': 2022, 'type': 'COM'}","{'word': '프로토타입', 'start': 2036, 'end': 2040, 'type': 'COM'}",no_relation,no_relation,no_relation
153,"실행시간에 '위임'하는 프로토타입기반의 언어들은 올바른 메서드로 동적 디스패치를 할 수 있거나, 맞는 자료 조각에 이를 때까지 객체에서 프로토타입으로 간단히 위임 포인터를 연속적으로 따라가서 찾을 수 있다.","{'word': '프로토타입기반의 언어', 'start': 2161, 'end': 2171, 'type': 'COM'}","{'word': '위임 포인터', 'start': 2236, 'end': 2241, 'type': 'COM'}",no_relation,no_relation,no_relation
