id,sentence,subject_entity,object_entity,label,worker1,worker2
79,"1983년, ""C with Classes""라는 이름은 가상 함수, 함수 이름, 연산자 오버로딩, 참조, 제약조건, type-safe free-store 메모리 할당 (new/delete), 개선된 자료형 검사, BCPL 스타일의 1줄 코멘트(//)를 포함한 새로운 기능들을 추가하면서 ""C++""로 변경되었다.","{'word': 'C++', 'start': 456, 'end': 458, 'type': 'COM'}","{'word': '1983년', 'start': 296, 'end': 300, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
80,1985년 C++ 프로그래밍 언어 제1판이 출시되었으며 당시 공식표준이 없었기 때문에 이 언어의 절대적인 참조 문헌이 되었다.,"{'word': 'C++ 프로그래밍 언어 제1판', 'start': 475, 'end': 490, 'type': 'COM'}","{'word': '1985년', 'start': 469, 'end': 473, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
81,최초의 C++ 상용 구현체는 같은 해 10월에 출시되었다.,"{'word': '최초의 C++ 상용 구현체', 'start': 540, 'end': 553, 'type': 'COM'}","{'word': '같은 해 10월', 'start': 556, 'end': 563, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
82,C++는 AT&amp;T 벨 연구소의 비야네 스트롭스트룹이 C언어 기반으로 1983년 발표하여 발전한 프로그래밍 언어이다.,"{'word': '프로그래밍 언어', 'start': 57, 'end': 64, 'type': 'COM'}","{'word': 'C++', 'start': 0, 'end': 2, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
83,"처음에 스트롭스트룹의 ""C with Classes""는 C 컴파일러(Cpre)에 클래스, 상속 클래스, 스트롱 타이핑, 인라인 확장, 기본 인수를 포함한 여러 기능들을 추가하였다.","{'word': 'C with Classes', 'start': 209, 'end': 222, 'type': 'COM'}","{'word': '상속 클래스', 'start': 245, 'end': 250, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
84,"1983년, ""C with Classes""라는 이름은 가상 함수, 함수 이름, 연산자 오버로딩, 참조, 제약조건, type-safe free-store 메모리 할당 (new/delete), 개선된 자료형 검사, BCPL 스타일의 1줄 코멘트(//)를 포함한 새로운 기능들을 추가하면서 ""C++""로 변경되었다.","{'word': 'C++', 'start': 456, 'end': 458, 'type': 'COM'}","{'word': '가상 함수', 'start': 326, 'end': 330, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
85,"1983년, ""C with Classes""라는 이름은 가상 함수, 함수 이름, 연산자 오버로딩, 참조, 제약조건, type-safe free-store 메모리 할당 (new/delete), 개선된 자료형 검사, BCPL 스타일의 1줄 코멘트(//)를 포함한 새로운 기능들을 추가하면서 ""C++""로 변경되었다.","{'word': 'C++', 'start': 456, 'end': 458, 'type': 'COM'}","{'word': '오버로딩', 'start': 344, 'end': 347, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
86,"그 후, C 언어의 표준 규격이 바뀔 때 const 수식 등 C++의 기능이 C 언어에 받아들이기도 했다.","{'word': 'C++', 'start': 837, 'end': 839, 'type': 'COM'}","{'word': 'const 수식', 'start': 826, 'end': 833, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
87,"처음에 스트롭스트룹의 ""C with Classes""는 C 컴파일러(Cpre)에 클래스, 상속 클래스, 스트롱 타이핑, 인라인 확장, 기본 인수를 포함한 여러 기능들을 추가하였다.","{'word': 'C 컴파일러', 'start': 226, 'end': 231, 'type': 'COM'}","{'word': 'Cpre', 'start': 233, 'end': 236, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
88,"1983년, ""C with Classes""라는 이름은 가상 함수, 함수 이름, 연산자 오버로딩, 참조, 제약조건, type-safe free-store 메모리 할당 (new/delete), 개선된 자료형 검사, BCPL 스타일의 1줄 코멘트(//)를 포함한 새로운 기능들을 추가하면서 ""C++""로 변경되었다.","{'word': 'C with Classes', 'start': 304, 'end': 317, 'type': 'COM'}","{'word': 'C++', 'start': 456, 'end': 458, 'type': 'COM'}",com:alter_names,no_relation,no_relation
89,초기의 C++은 C 위에 놓인 트랜스레이터로 구현되었다.,"{'word': 'C++', 'start': 693, 'end': 695, 'type': 'COM'}","{'word': '트랜스레이터', 'start': 706, 'end': 711, 'type': 'COM'}",com:made_of,com:made_of,com:made_of
90,C++는 AT&amp;T 벨 연구소의 비야네 스트롭스트룹이 C언어 기반으로 1983년 발표하여 발전한 프로그래밍 언어이다.,"{'word': 'C++', 'start': 0, 'end': 2, 'type': 'COM'}","{'word': 'C', 'start': 33, 'end': 33, 'type': 'COM'}",com:prior_tech,com:prior_technology,com:prior_technology
91,"1979년, 덴마크의 컴퓨터 과학자 비야네 스트롭스트룹은 C++의 선구자격 언어인 ""C with Classes"" 작업에 착수하였다.","{'word': 'C++', 'start': 101, 'end': 103, 'type': 'COM'}","{'word': 'C with Classes', 'start': 116, 'end': 129, 'type': 'COM'}",com:prior_tech,com:prior_technology,com:prior_technology
92,"즉, C++ 프로그램을 일단 C 프로그램으로 변환하고 나서 C 컴파일러로 컴파일하는 식이었고 따라서 C 언어에 대해 상위 호환성을 갖는 언어였다.","{'word': 'C++ 프로그램', 'start': 724, 'end': 731, 'type': 'COM'}","{'word': 'C 프로그램', 'start': 737, 'end': 742, 'type': 'COM'}",com:prior_tech,no_relation,no_relation
93,"C 언어에 객체지향 프로그래밍을 지원하기 위한 내용이 덧붙여진 것이라고 할 수도 있지만, 애초부터 객체지향을 염두에 두고 만들어진 언어와는 다르게, 단지 더 좋은 C 언어로서 수속형 언어로 취급하기도 한다.","{'word': '수속형 언어', 'start': 671, 'end': 676, 'type': 'COM'}","{'word': '객체지향', 'start': 628, 'end': 631, 'type': 'COM'}",no_relation,no_relation,no_relation
94,자바 가상 머신은 설계자인 제임스 고슬링()에 따르면 UCSD 파스칼의 p-코드()와 스몰토크 VM에 영향을 받았다고 한다.,"{'word': '제임스 고슬링', 'start': 360, 'end': 366, 'type': 'PER'}","{'word': '자바 가상 머신', 'start': 345, 'end': 352, 'type': 'COM'}",per:production,per:production,per:production
95,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': '운영 체제 개발사', 'start': 2337, 'end': 2345, 'type': 'ORG'}","{'word': '자바 VM', 'start': 2385, 'end': 2389, 'type': 'COM'}",org:production,org:production,org:production
96,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': 'GNU', 'start': 2397, 'end': 2399, 'type': 'ORG'}","{'word': '오픈 소스 자바 가상 머신', 'start': 2489, 'end': 2502, 'type': 'COM'}",org:production,org:production,org:production
97,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': '아파치 소프트웨어 재단', 'start': 2407, 'end': 2418, 'type': 'ORG'}","{'word': '오픈 소스 자바 가상 머신', 'start': 2489, 'end': 2502, 'type': 'COM'}",org:production,org:production,org:production
98,이러한 공개 소프트웨어 단체의 움직임에 따라 썬 마이크로시스템즈에서도 자사의 자바 가상 머신 및 개발 도구 킷을 오픈 소스 정책에 맞추어 공개한 상황이다.,"{'word': '썬 마이크로시스템즈', 'start': 2536, 'end': 2545, 'type': 'ORG'}","{'word': '자바 가상 머신', 'start': 2554, 'end': 2561, 'type': 'COM'}",org:production,org:production,org:production
99,이러한 공개 소프트웨어 단체의 움직임에 따라 썬 마이크로시스템즈에서도 자사의 자바 가상 머신 및 개발 도구 킷을 오픈 소스 정책에 맞추어 공개한 상황이다.,"{'word': '썬 마이크로시스템즈', 'start': 2536, 'end': 2545, 'type': 'ORG'}","{'word': '개발 도구 킷', 'start': 2565, 'end': 2571, 'type': 'COM'}",org:production,org:production,org:production
100,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다. 이러한 공개 소프트웨어 단체의 움직임에 따라 썬 마이크로시스템즈에서도 자사의 자바 가상 머신 및 개발 도구 킷을 오픈 소스 정책에 맞추어 공개한 상황이다.","{'word': '공개 소프트웨어 단체', 'start': 2515, 'end': 2525, 'type': 'ORG'}","{'word': 'GNU', 'start': 2397, 'end': 2399, 'type': 'ORG'}",no_relation,no_relation,no_relation
101,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다. 이러한 공개 소프트웨어 단체의 움직임에 따라 썬 마이크로시스템즈에서도 자사의 자바 가상 머신 및 개발 도구 킷을 오픈 소스 정책에 맞추어 공개한 상황이다.","{'word': '공개 소프트웨어 단체', 'start': 2515, 'end': 2525, 'type': 'ORG'}","{'word': '아파치 소프트웨어 재단', 'start': 2407, 'end': 2418, 'type': 'ORG'}",no_relation,no_relation,no_relation
102,"자바 가상 머신은 이 두 가상 머신처럼 스택 기반이어서 대다수의 명령어가 스택 선두에서 피연산자를 택하고 결과는 다시 스택에 넣는다. 스택 상의 피연산자 타입을 구분하고 명령어에 스택 상의 피연산자 타입을 기술하는 면에서는 p-코드와 유사하며 실제 구조에는 차이가 있지만 가비지 컬렉션을 사용하고 객체와 메서드 호출 개념이 있다는 점에서는 스몰토크 가상 머신과 영향을 받았다고 볼 수 있다. 하지만 p-코드가 타입 안전성을 담보하지 못해 메모리 내용을 망가뜨릴 수 있다는 점, 그리고 스몰토크 가상 머신이 동적 타입을 사용하는 스몰토크 언어 자체와 마찬가지로 타입 구분을 하지 않는다는 점에서는 자바 가상 머신과 다르다.","{'word': '자바 가상 머신', 'start': 415, 'end': 422, 'type': 'COM'}","{'word': '가비지 컬렉션', 'start': 567, 'end': 573, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
103,"자바 가상 머신은 이 두 가상 머신처럼 스택 기반이어서 대다수의 명령어가 스택 선두에서 피연산자를 택하고 결과는 다시 스택에 넣는다. 스택 상의 피연산자 타입을 구분하고 명령어에 스택 상의 피연산자 타입을 기술하는 면에서는 p-코드와 유사하며 실제 구조에는 차이가 있지만 가비지 컬렉션을 사용하고 객체와 메서드 호출 개념이 있다는 점에서는 스몰토크 가상 머신과 영향을 받았다고 볼 수 있다. 하지만 p-코드가 타입 안전성을 담보하지 못해 메모리 내용을 망가뜨릴 수 있다는 점, 그리고 스몰토크 가상 머신이 동적 타입을 사용하는 스몰토크 언어 자체와 마찬가지로 타입 구분을 하지 않는다는 점에서는 자바 가상 머신과 다르다.","{'word': '자바 가상 머신', 'start': 415, 'end': 422, 'type': 'COM'}","{'word': '메서드 호출 개념', 'start': 585, 'end': 593, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
104,특히 자바 가상 머신 위에서 동적인 스크립트 언어가 널리 쓰이게 되면서 자바(프로그래밍 언어)에서는 동적 타입 언어()를 지원하기 위한 추가 명령과 API가 추가되었다.,"{'word': '프로그래밍 언어', 'start': 1049, 'end': 1056, 'type': 'COM'}","{'word': '자바', 'start': 1046, 'end': 1047, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
105,특히 자바 가상 머신 위에서 동적인 스크립트 언어가 널리 쓰이게 되면서 자바(프로그래밍 언어)에서는 동적 타입 언어()를 지원하기 위한 추가 명령과 API가 추가되었다.,"{'word': '자바', 'start': 1046, 'end': 1047, 'type': 'COM'}","{'word': 'API', 'start': 1089, 'end': 1091, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
106,"주요 JVM 바이트코드 대 자바스크립트 컴파일러로는 TeaVM, Dragome Web SDK에 포함된 컴파일러, Bck2Brwsr, j2js-compiler가 있다.","{'word': 'JVM 바이트코드 대 자바스크립트 컴파일러', 'start': 1412, 'end': 1434, 'type': 'COM'}","{'word': 'TeaVM', 'start': 1438, 'end': 1442, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
107,"주요 JVM 바이트코드 대 자바스크립트 컴파일러로는 TeaVM, Dragome Web SDK에 포함된 컴파일러, Bck2Brwsr, j2js-compiler가 있다.","{'word': 'JVM 바이트코드 대 자바스크립트 컴파일러', 'start': 1412, 'end': 1434, 'type': 'COM'}","{'word': 'Dragome Web SDK에 포함된 컴파일러', 'start': 1445, 'end': 1469, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
108,"주요 JVM 바이트코드 대 자바스크립트 컴파일러로는 TeaVM, Dragome Web SDK에 포함된 컴파일러, Bck2Brwsr, j2js-compiler가 있다.","{'word': 'JVM 바이트코드 대 자바스크립트 컴파일러', 'start': 1412, 'end': 1434, 'type': 'COM'}","{'word': 'Bck2Brwsr', 'start': 1472, 'end': 1480, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
109,"주요 JVM 바이트코드 대 자바스크립트 컴파일러로는 TeaVM, Dragome Web SDK에 포함된 컴파일러, Bck2Brwsr, j2js-compiler가 있다.","{'word': 'JVM 바이트코드 대 자바스크립트 컴파일러', 'start': 1412, 'end': 1434, 'type': 'COM'}","{'word': 'j2js-compiler', 'start': 1483, 'end': 1495, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
110,"참고로 자바 플랫폼은 자바 SE, 자바 EE, 자바 ME, 자바 카드로 구분되나 자바 가상 머신 규격은 이 분류와 일치하지는 않는다.","{'word': '자바 플랫폼', 'start': 1544, 'end': 1549, 'type': 'COM'}","{'word': '자바 SE', 'start': 1552, 'end': 1556, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
111,"참고로 자바 플랫폼은 자바 SE, 자바 EE, 자바 ME, 자바 카드로 구분되나 자바 가상 머신 규격은 이 분류와 일치하지는 않는다.","{'word': '자바 플랫폼', 'start': 1544, 'end': 1549, 'type': 'COM'}","{'word': '자바 EE', 'start': 1559, 'end': 1563, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
112,"참고로 자바 플랫폼은 자바 SE, 자바 EE, 자바 ME, 자바 카드로 구분되나 자바 가상 머신 규격은 이 분류와 일치하지는 않는다.","{'word': '자바 플랫폼', 'start': 1544, 'end': 1549, 'type': 'COM'}","{'word': '자바 ME', 'start': 1566, 'end': 1570, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
113,"참고로 자바 플랫폼은 자바 SE, 자바 EE, 자바 ME, 자바 카드로 구분되나 자바 가상 머신 규격은 이 분류와 일치하지는 않는다.","{'word': '자바 플랫폼', 'start': 1544, 'end': 1549, 'type': 'COM'}","{'word': '자바 카드', 'start': 1573, 'end': 1577, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
114,오라클 구현의 경우 자바 SE를 위한 핫스팟 가상 머신은 사용 목적에 따라 최적화와 튜닝이 다른 서버용과 클라이언트용으로 나뉘며 서버용이 주로 자바 EE와 함께 많이 사용된다.,"{'word': '핫스팟 가상 머신', 'start': 1873, 'end': 1881, 'type': 'COM'}","{'word': '서버용', 'start': 1906, 'end': 1908, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
115,오라클 구현의 경우 자바 SE를 위한 핫스팟 가상 머신은 사용 목적에 따라 최적화와 튜닝이 다른 서버용과 클라이언트용으로 나뉘며 서버용이 주로 자바 EE와 함께 많이 사용된다.,"{'word': '핫스팟 가상 머신', 'start': 1873, 'end': 1881, 'type': 'COM'}","{'word': '클라이언트용', 'start': 1911, 'end': 1916, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
116,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '자바 플랫폼', 'start': 2019, 'end': 2024, 'type': 'COM'}","{'word': 'JVM', 'start': 2014, 'end': 2016, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
117,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '웹 브라우저', 'start': 2115, 'end': 2120, 'type': 'COM'}","{'word': '운영', 'start': 2081, 'end': 2082, 'type': 'COM'}",com:sub_concept,no_relation,no_relation
118,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '웹 브라우저', 'start': 2115, 'end': 2120, 'type': 'COM'}","{'word': '인터넷 익스플로러', 'start': 2092, 'end': 2100, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
119,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '웹 브라우저', 'start': 2115, 'end': 2120, 'type': 'COM'}","{'word': '넷스케이프', 'start': 2103, 'end': 2107, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
120,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '플랫폼', 'start': 2129, 'end': 2131, 'type': 'COM'}","{'word': '웹 브라우저', 'start': 2115, 'end': 2120, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
121,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '플랫폼', 'start': 2129, 'end': 2131, 'type': 'COM'}","{'word': '휴대전화', 'start': 2150, 'end': 2153, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
122,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '플랫폼', 'start': 2129, 'end': 2131, 'type': 'COM'}","{'word': '가전기기', 'start': 2156, 'end': 2159, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
123,따라서 자바 플랫폼은 여러 플랫폼을 지원하여 미들웨어로서의 역할과 플랫폼 스스로의 역할을 동시에 수행할 수 있다.,"{'word': '자바 플랫폼', 'start': 2177, 'end': 2182, 'type': 'COM'}","{'word': '미들웨어', 'start': 2198, 'end': 2201, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
124,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': '오픈 소스 자바 가상 머신', 'start': 2489, 'end': 2502, 'type': 'COM'}","{'word': 'GCJ', 'start': 2402, 'end': 2404, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
125,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': '오픈 소스 자바 가상 머신', 'start': 2489, 'end': 2502, 'type': 'COM'}","{'word': '하모니', 'start': 2454, 'end': 2456, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
126,"자바 가상 머신(, JVM)은 자바 바이트코드를 실행할 수 있는 주체이다.","{'word': '자바 가상 머신', 'start': 0, 'end': 7, 'type': 'COM'}","{'word': 'JVM', 'start': 11, 'end': 13, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
127,"자바 가상 머신은 설계자인 제임스 고슬링()에 따르면 UCSD 파스칼의 p-코드()와 스몰토크 VM에 영향을 받았다고 한다. 자바 가상 머신은 이 두 가상 머신처럼 스택 기반이어서 대다수의 명령어가 스택 선두에서 피연산자를 택하고 결과는 다시 스택에 넣는다. 스택 상의 피연산자 타입을 구분하고 명령어에 스택 상의 피연산자 타입을 기술하는 면에서는 p-코드와 유사하며 실제 구조에는 차이가 있지만 가비지 컬렉션을 사용하고 객체와 메서드 호출 개념이 있다는 점에서는 스몰토크 가상 머신과 영향을 받았다고 볼 수 있다. 하지만 p-코드가 타입 안전성을 담보하지 못해 메모리 내용을 망가뜨릴 수 있다는 점, 그리고 스몰토크 가상 머신이 동적 타입을 사용하는 스몰토크 언어 자체와 마찬가지로 타입 구분을 하지 않는다는 점에서는 자바 가상 머신과 다르다.","{'word': '스몰토크 VM', 'start': 393, 'end': 399, 'type': 'COM'}","{'word': '스몰토크 가상 머신', 'start': 605, 'end': 614, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
128,"자바 바이트코드는 주로 자바7로 작성된 소스 코드를 컴파일하여 생성하며 현재 자바 가상 머신의 구조는 자바 언어의 구조를 거의 일대일로 반영하고 있다. 하지만 스칼라 같은 다른 컴파일 언어도 자바 바이트코드를 생성할 수 있으며, 자바로 작성된 자바스크립트 엔진인 라이노() 같은 경우는 옵션에 따라 자바 가상 머신 위에서 인터프리터를 실행하기도 하고 자바 바이트코드를 동적으로 생성하기도 한다.","{'word': '라이노', 'start': 932, 'end': 934, 'type': 'COM'}","{'word': '자바스크립트 엔진', 'start': 921, 'end': 929, 'type': 'COM'}",com:alter_names,no_relation,no_relation
129,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': '썬 마이크로시스템즈', 'start': 2303, 'end': 2312, 'type': 'COM'}","{'word': '오라클', 'start': 2297, 'end': 2299, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
130,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': '자바 가상 머신', 'start': 2322, 'end': 2329, 'type': 'COM'}","{'word': '자바 VM', 'start': 2385, 'end': 2389, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
131,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': 'ASF', 'start': 2420, 'end': 2422, 'type': 'COM'}","{'word': '아파치 소프트웨어 재단', 'start': 2407, 'end': 2418, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
132,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': 'Apache Software Foundation', 'start': 2425, 'end': 2450, 'type': 'COM'}","{'word': '아파치 소프트웨어 재단', 'start': 2407, 'end': 2418, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
133,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': 'Apache Software Foundation', 'start': 2425, 'end': 2450, 'type': 'COM'}","{'word': 'ASF', 'start': 2420, 'end': 2422, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
134,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': '아파치 소프트웨어 재단', 'start': 2407, 'end': 2418, 'type': 'COM'}","{'word': 'ASF', 'start': 2420, 'end': 2422, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
